UniqueCount	AmbigCount
11	0
145	1
28	0
4	0
5	0
5	0
5	0
8	1
5	0
37	0
43	0
1111	1
3	0
13	0
132	0
10	1
7	0
189	0
4	0
6	0
18	0
3	0
11	1
6	0
22	0
12	0
19	0
5	1
19	1
5	0
11	0
203	0
125	0
2	0
9	0
19	0
3	0
108	2
17	1
10	0
5	0
12	0
15	1
8	1
3	0
9	0
5	0
4	0
12	0
8	0
4	0
16	1
4	0
6	26
3	26
14	0
10	0
30	0
13	0
4	0
17	1
70	0
3	0
12	0
32	1
7	0
91	1
4	0
19	1
62	0
31	0
5	0
6	0
33	0
15	0
486	0
5	0
23	0
8	1
6	0
13	0
22	1
8	0
10	0
8	0
7	0
4	2
5	2
14	0
3	0
8	0
6	2
15	1
5	0
2	2
8	2
4	1
18	1
30	2
6	2
3	0
8	2
7	2
7	1
7	1
5	2
2	3
2	30
5	30
34	1
4	0
9	1
7	0
38	0
4	0
4	0
3	73
4	13
5	86
5	1
5	0
4	0
1	2
7	1
4	0
32	0
4	0
9	0
4	0
3	44
6	44
7	0
29	0
72	0
4	0
4	1
6	0
5	0
3	0
8	0
4	2
2	2
10	0
8	0
7	1
12	1
1	15
9	15
13	0
23	1
6	0
6	0
13	1
14	0
8	1
6	1
10	1
41	2
2	148
163	148
14	0
4	2
2	2
9	0
13	0
5	0
7	0
13	1
7	0
1	5
5	6
9	0
8	0
4	0
4	0
5	0
9	3
14	2
5	2
6	2
4	0
4	0
3	0
3	0
10	0
3	0
4	0
4	0
4	0
7	0
3	1
5	1
3	0
3	0
4	0
3	0
5	0
3	0
3	0
7	0
3	1
3	0
5	1
3	0
3	1
7	0
6	0
3	0
4	0
10	0
5	0
4	0
3	0
5	0
4	0
2	0
10	0
12	0
4	1
3	1
6	0
3	0
3	0
4	0
3	0
3	0
5	0
6	0
5	0
3	0
4	0
4	0
4	0
4	0
5	0
3	0
6	0
6	0
4	0
6	0
4	0
5	0
3	0
3	1
7	1
9	0
5	0
3	0
4	0
4	1
3	0
4	0
7	0
78	0
6	0
3	0
14	1
5	0
23	0
3	0
3	1
9	1
3	0
2	1
11	0
7	0
3	0
6	0
7	0
3	0
6	0
4	0
4	0
7	0
11	0
5	0
62	0
7	2
11	1
6	0
203	0
4	0
10	0
7	0
11	0
54	0
29	0
4	0
9	1
6	1
72	0
7	0
45	1
11	0
5	0
6	0
6	0
28	0
6	1
30	0
6	0
10	0
4	0
6	0
5	0
5	1
9	0
4	0
41	0
10	0
5	0
3	0
5	0
20	0
9	0
6	0
7	0
4	0
8	1
8	0
9	0
6	1
8	0
16	0
6	2
4	0
5	0
13	1
7	0
4	0
3	0
3	0
6	0
5	0
8	0
6	0
14	1
7	1
3	0
9	0
2	0
4	0
6	0
23	0
12	0
3	0
56	0
4	208
3	299
65	300
8	312
20	313
0	1046
14	916
64	727
40	95
34	95
405	0
291	1
231	0
485	0
433	2
27	21
69	11
0	32
50	0
305	1
27	201
21	201
298	193
9	1
639	1
1075	2
8	87
71	10
0	97
111	40
86	42
45	255
15	255
1002	1
202	1432
54	1426
25	1354
23	1256
36	478
1	465
100	110
31	602
0	504
3	4068
51	155
10	503
0	794
999	4012
1	130
13	791
507	802
4164	2015
47	2007
279	0
61	56
61	56
1108	18
26	147
13	163
41	151
10	1
127	149
3	671
0	712
2	635
382	1
41	362
2	362
107	632
23	632
3	138
104	68
17	138
58	0
499	0
121	0
15	510
17	520
7	532
121	599
43	599
56	256
133	256
56	1400
1152	1401
175	0
17	23
76	0
5	31
2	32
19	32
55	22
0	20
2	21
0	136
22	106
15	5
9	237
5	36
0	145
14	46
25	107
0	119
4	34
19	136
13	59
4	114
171	2
4	0
84	338
108	337
45	17
524	18
291	0
114	0
2858	2
581	0
416	1
382	0
1912	2
308	1
432	0
1076	2
21	2071
23	2071
269	2032
461	1
3	87
1	109
6	11
2	96
45	568
1	18
10	54
10	568
8	1
11	55
6	55
13	0
2	0
89	1
894	2
155	192
303	837
5	137
5	576
14	224
0	596
57	131
106	44
10	374
234	111
53	810
61	548
125	89
13	488
1210	0
194	0
98	0
16	0
477	1
1161	0
916	2
560	0
81	260
2	1
3	260
208	261
3	261
69	5
58	1
380	0
219	1039
71	1039
233	0
1	92
20	51
36	92
21	1785
0	1785
560	0
62	0
69	6
68	6
91	0
1080	0
5	187
7	187
302	1
22	0
2456	4
185	2
7	1
136	0
34	0
548	0
3251	6
451	1
24042	21
3	89
5	115
25	115
20	22
8	22
6	0
10	1
163	0
421	0
279	0
590	1
288	1
354	1
474	35
4	0
1012	0
155	0
1498	1046
65	5327
1246	5328
267	0
805	3
253	1
252	0
5	1
3	251
24	252
2	97
25	282
0	82
88	137
0	371
58	227
45	107
0	50
18	310
6	0
314	0
98	0
507	0
7	1503
3	2461
63	2426
75	351
0	2477
12	470
2	1369
136	353
100	223
37	0
6	2
12	44
5	5
2	44
3	0
5	3
3	0
6	0
1	0
1	0
3	0
7	1
8	0
7	1
0	4
305	0
3	286
0	366
55	267
0	302
6	283
3	146
240	0
3	0
3	0
2	0
4	0
5	0
10	1
11	1
55	0
7	0
3	0
7	0
4	0
3	0
8	0
6	0
12	0
7	0
7	0
4	1
3	0
3	0
6	0
4	0
4	0
3	0
6	0
4	0
3	0
3	0
7	0
3	0
7	0
6	0
4	0
4	0
8	1
20	0
4	0
7	0
5	0
4	0
8	1
8	1
6	0
3	0
4	0
3	1
12	2
4	0
6	0
6	0
4	0
9	1
6	0
9	1
12	1
10	0
5	1
4	1
3	0
4	0
25	0
21	1
13	0
5	0
3	1
6	0
21	1
3	0
7	0
4	0
6	0
3	0
13	0
5	1
3	1
14	0
4	0
13	1
4	1
10	0
3	0
9	0
88	1
8	0
4	0
4	0
13	1
9	0
6	0
7	0
6	0
5	0
3	0
61	0
1466	4
3	0
7	0
2	1
36	1
54	0
3	0
7	0
211	0
46	1
13	1
4	0
11	0
29	0
13	0
16	1
6	0
117	0
83	0
11	1
3	1
35	0
10	2
206	0
7	0
7	0
10	0
21	0
4	0
4	0
35	1
3	0
28	0
5	0
11	0
3	0
7	0
5	0
19	1
1813	0
37	0
393	0
4	0
14	1
117	1
4	1
56	0
7	0
46	0
7	1
23	0
23	0
59	2
41	0
28	1
10	0
83	0
30	0
14	0
4	1
2000	4
41	0
57	0
73	0
6	0
22	1
21	1
64	0
77	0
14	0
10	0
9	0
14	1
8	0
18	0
5	0
55	0
10	0
10	0
27	0
6	1
5	0
5	0
5	0
11	2
51	0
13	0
53	1
7	0
46	0
4	0
32	0
9	0
10	0
31	0
9	0
45	0
9	0
5	2
46	1
16	1
8	0
703	2
3	0
3	0
4	1
6	1
12	0
7	1
10	0
17	0
6	0
11	0
62	0
11	0
54	0
9	0
23	0
6	0
3	0
8	0
4	1
22	0
6	0
174	0
5	0
26	0
4	0
32	0
5	0
48	0
5	0
36	0
8	0
3	0
98	0
33	0
7	0
10	0
6	0
6	0
3	1
17	0
7	0
6	0
4	0
4	0
16	0
4	0
5	0
17	0
4	0
7	0
224	0
4147	5
3	0
4	0
3	1
118	0
7	0
269	0
3	0
36	0
9	0
39	0
8	0
20	0
6	0
4	0
3	0
8	0
14	0
6	0
15	0
6	0
8	1
1	75
16	75
18	0
3	0
9	1
11	0
4	0
5	1
9	0
4	0
8	0
114	0
16	1
3	0
24	1
3	0
5	0
30	0
5	65
2	65
10	1
8	1
110	0
7	0
11	1
146	0
8	1
10	0
10	1
37	0
80	0
31	1
68	0
195	1
57	0
2929	4
24	0
13	0
38	0
18	0
17	0
979	0
10	0
7	0
59	1
17	1
24	0
10	0
99	1
10	0
45	152
2	152
34	0
9	0
23	0
26	1
33	0
201	0
40	0
9	0
5	0
144	0
20	0
1956	1
7	0
4	0
58	0
4	0
44	0
8	0
5	0
18	0
11	0
55	0
8	0
10	1
65	0
42	1
13	290
40	290
5	0
15	95
7	95
169	0
17	1
8	0
134	0
12	0
3	2
283	0
108	0
173	0
13	0
20	0
6	0
31	1
6	1
23	0
63	0
13	0
17	0
120	0
6	0
19	1
6	0
4	0
18	0
4	1
58	1
60	1
9	0
3	0
4	0
10	0
4	0
7	0
11	2
6	0
22	0
4	0
10	0
2	1
3	0
6	0
3	0
11	0
4	0
13	1
28	0
4	1
3	0
4	0
17	0
5	0
6	0
8	0
7	0
54	0
5	0
4	0
24	0
18	1
15	0
17	0
5	2
12	0
45	1
3	0
4	0
6	0
8	0
28	0
9	1
79	0
5	0
28	0
3	1
6	1
5	0
8	0
10	0
4	0
18	0
14	0
11	0
8	0
6	0
7	1
94	0
3	0
14	0
4	0
12	0
13	0
6	0
71	0
14	0
3	0
10	0
926	1
252	0
11	2
6	0
6	0
5	0
16	1
4	0
227	0
4	0
4	0
11	0
7	2
6	0
84	0
4	0
8	0
4	0
7	0
3	0
16	0
16	1
25	0
15	1
26	1
17	0
18	0
4	0
222	0
98	0
14	1
36	1
26	0
5	1
4	0
18	0
10	0
3	0
23	0
6	0
3	0
5	0
19	0
3	1
3	0
62	0
6	0
4	2
3	0
4	0
10	0
9	0
5	0
3	0
7	0
5	0
3	0
2	1
5	1
8	1
3	0
3	1
5	0
6	0
4	0
6	0
104	0
4	2
5	0
10	0
18	1
7	0
5	0
6	1
12	0
3	2
4	1
4	0
3	0
1800	2
5	0
6	0
4	0
4	0
4	0
4	0
3	1
5	1
9	1
7	0
3	0
4	0
7	0
5	0
8	1
6	1
3	0
4	0
5	0
8	0
4	0
12	1
5	0
23	1
10	0
4	0
9	0
3	0
3	0
10	0
5	0
2	1
4	0
5	0
12	0
5	0
3	1
6	0
5	0
8	0
6	0
8	0
5	0
4	0
5	0
3	0
4	0
27	0
38	0
6	0
19	0
381	0
59	0
20	2
7	0
8	0
13	0
4	0
65	0
27	0
44	0
71	0
15	2
14	0
76	0
211	0
5	1
10	0
5	0
6	1
12	0
4	0
19	0
27	0
7	0
2	1
7	0
52	0
150	0
5	0
84	0
4	0
3	0
5	0
203	0
24	1
3	59
9	59
62	0
5	1
43	0
6	0
3	0
4	0
16	1
35	0
18	1
25	1
57	0
9	0
10	0
12	1
8	0
11	1
10	0
5	0
3	5
6	5
17	0
45	0
3	0
6	0
3	0
7	0
9	2
7	0
13	0
18	0
23	0
11	0
10	0
3	0
4	0
4	1
7	0
7	0
9	0
7	0
15	0
23	0
196	0
103	1
6	0
3	0
18	0
54	0
33	1
11	1
42	0
17	0
20	0
24	1
3	0
5	0
9	0
5	0
3	0
9	0
3	0
7	0
7	0
4	0
10	0
3	0
3	1
3	0
17	0
5	1
3	0
5	0
8	1
3	0
28	0
4	1
3	0
3	0
6	0
9	0
4	2
5	0
3	0
4	0
4	0
5	0
6	0
3	0
5	0
4	0
7	1
5	0
16	0
6	0
5	0
4	0
8	0
9	1
8	0
6	0
3	0
3	0
6	0
3	0
25	0
5	0
3	0
5	0
4	0
4	0
7	1
9	0
3	1
7	0
6	0
5	1
8	0
6	1
8	0
8	0
6	0
4	0
3	0
5	0
4	0
9	0
7	1
12	0
5	0
1413	0
8	0
4	0
4	0
10	0
5	1
3	1
2	0
5	0
4	0
3	0
16	0
4	0
4	0
4	0
9	0
46	0
8	0
11	0
18	0
4	0
50	0
5	0
4	0
6	0
48	0
11	0
68	0
4	0
5	0
21	0
4	0
3	0
6	0
11	0
12	0
7	1
4	0
3	0
14	2
14	0
10	1
3	0
29	0
14	0
4	1
7	1
6	0
5	0
8	2
41	0
15	0
4	0
3	0
3	0
4	0
11	0
3	0
7	1
5	0
93	0
23	0
3	1
11	0
5	0
5	0
4	0
3	0
30	0
25	0
8	0
9	0
3	0
4	0
84	0
6	0
5	0
15	1
7	0
2	0
41	0
2	1
21	1
5	0
3	0
57	0
9	2
5	0
5	0
4	0
37	0
3	0
43	0
4	0
4	1
9	0
3	0
27	0
4	0
9	0
10	0
7	0
133	0
11	1
5	0
6	0
5	0
3	1
3	0
15	1
5	0
21	2
26	0
3	0
20	0
21	0
3	0
13	0
7	0
35	0
56	1
72	0
125	0
10	0
13	0
18	0
4	0
5	0
10	0
13	1
14	0
15	0
19	0
18	0
5	0
14	0
44	1
7	0
16	0
10	0
6	0
74	0
10	0
20	0
40	0
34	0
3	0
27	1
63	0
20	0
7	1
3	0
5	0
3	0
10	0
90	0
5	0
11	1
6	1
3	0
4	0
5	1
71	0
10	0
10	0
52	0
29	0
6	2
45	0
12	0
4	0
12	0
5	0
13	0
12	1
5	0
4	0
4	0
5	0
43	0
13	0
4	0
314	0
4	0
27	0
5	0
34	1
11	1
4	0
38	0
28	0
8	0
18	0
4	0
23	1
7	76
7	76
9	0
569	1
4	0
6	0
2	69
5	69
5	0
6	0
13	1
58	0
4	0
83	0
6	1
4	20
4	20
18	0
6	0
14	0
6	0
6	0
21	1
5	0
4	0
7	0
384	0
3	0
11	0
177	1
124	0
12	1
6	0
10	0
25	0
972	1
346	1
33	1
25	0
6	0
19	0
43	0
3	0
21	0
24	0
51	0
6	0
41	0
10	0
5	0
4	0
8	1
10	0
13	0
43	0
69	1
8	0
9	0
24	0
28	0
5	1
8	0
5	0
7	0
32	0
5	0
15	1
5	0
63	0
3	1
9	0
28	0
19	0
386	1
15	0
12	0
52	0
6	0
7	0
21	0
5	0
6	0
76	0
8	1
3	1
3	0
20	1
4	0
47	0
3	0
5	0
17	0
4	0
7	0
7	0
3	0
13	0
6	0
13	0
13	0
6	0
3	1
7	0
38	0
9	0
33	0
9	0
11	1
4	0
149	0
6	0
4	0
5	1
5	1
6	1
4	0
13	0
6	0
340	4
10	1
10	0
4	0
3	0
6	0
8	0
3	1
5	0
13	0
6	0
15	0
3	0
10	0
5	0
5	0
31	0
20	0
7	0
5	1
6	0
16	0
3	1
20	0
5	0
9	0
4	0
4	0
4	0
6	0
13	0
5	0
5	1
8	0
3	0
10	0
9	0
3	1
6	0
13	1
4	1
17	0
19	0
4	1
5	0
7	1
9	1
3	0
19	0
4	0
6	0
2	2
26	0
4	0
4	0
16	2
9	1
3	0
7	0
8	0
3	0
4	0
6	0
7	0
3	0
3	0
7	0
3	1
9	0
5	0
3	0
69	1
8	0
6	0
4	0
12	0
54	1
33	0
5	0
3	0
3	0
24	0
5	0
6	0
12	0
14	1
9	0
3	214
18	214
8	0
8	0
10	0
5	4
2	4
8	0
8	1
9	1
8	0
6	0
4	0
4	0
17	2
13	1
5	0
2	1
9	0
4	0
6	1
3	0
92	1
5	0
3	0
16	0
9	1
6	0
4	0
6	0
7	0
10	2
20	2
8	2
4	2
5	2
5	2
3	0
3	0
13	0
7	0
5	0
3	1
16	1
8	0
11	0
44	0
80	0
5	0
26	0
2	5
2	5
6	0
2	0
5	0
6	0
4	0
9	0
15	0
19	0
28	0
6	0
16	2
49	3
3	1
7	1
11	0
6	0
4	0
11	0
5	0
6	0
11	0
5	0
16	0
10	0
3	2
9	0
5	18
2	18
4	1
5	1
4	0
3	0
5	0
5	1
8	0
11	2
5	0
7	1
4	0
6	2
29	2
3	129
15	129
114	0
11	1
7	0
27	0
13	0
4	0
64	0
30	1
108	0
235	0
7	0
7	0
4	1
37	0
189	0
3	0
70	0
19	0
15	1
1	4
10	4
16	0
9	0
4	0
291	1
58	0
5	1
92	0
5	85
5	85
12	0
7	0
173	0
5	0
6	0
6	0
71	0
7	0
54	0
5	0
10	0
32	0
109	0
15	0
6	0
3	0
3	0
129	1
3	0
48	0
6	0
97	0
9	1
20	0
6	0
42	0
281	1
5	0
3	1
4	0
4	107
11	95
2	70
3	1
5	0
15	0
5	129
5	129
7	0
19	1
6	0
4	0
17	0
6	0
4	0
9	1
12	0
36	0
14	0
3	0
168	0
4	0
4	0
7	0
2	2
39	0
18	0
28	0
11	0
39	0
4	0
3	0
13	0
4	0
3	1
9	0
33	0
13	1
9	0
60	0
90	1
6	0
5	2
45	0
53	0
16	1
36	0
6	1
5	0
1	3
5	3
23	0
283	0
8	0
53	0
2	0
5	1
30	1
241	0
5	0
8	1
52	1
8	0
5	0
5	3
19	3
3	28
4	28
2	81
3	81
3	62
3	64
4	0
83	0
10	2
21	22
1	20
26	0
136	0
7	0
43	0
8	0
6	0
8	1
3	0
5	0
31	0
5	0
25	2
19	2
6	0
3	2
1	2
5	3
10	3
9	0
40	1
22	2
28	2
15	0
8	0
12	0
25	1
3	3
41	3
17	3
19	3
5	3
31	4
6	0
2	64
2	64
31	3
2	0
17	0
97	1
6	0
19	4
2	7
38	7
24	0
67	0
23	0
44	0
10	0
35	0
32	2
66	2
5	2
34	2
9	0
7	3
13	4
9	0
41	0
11	0
25	0
5	3
4	3
3	2
48	2
6	0
22	1
31	1
6	1
31	0
212	0
9	1
9	0
13	1
21	1
17	2
10	0
6	0
6	0
3	0
32	1
2	3
6	3
6	1
14	0
1	4
5	4
61	0
10	0
10	0
4	0
17	3
6	3
8	1
7	0
4	1
4	0
9	3
22	3
6	0
20	0
13	0
11	1
19	0
20	0
33	0
77	0
46	0
4	0
47	0
37	0
33	0
4	0
4	0
4	0
10	0
4	1
3	0
6	0
6	0
3	1
8	0
7	0
14	1
15	0
8	0
17	0
5	0
19	0
51	0
8	1
7	0
4	0
29	1
42	0
19	2
439	0
468	1
28	0
87	0
19	1
9	0
51	0
8	1
4	0
7	0
3	0
11	0
6	0
20	1
8	0
19	0
5	0
7	0
30	0
6	0
9	0
3	0
106	0
5	0
4	1
40	0
29	0
4	1
4	1
5	0
5	0
5	1
27	1
25	0
4	0
6	0
8	0
52	0
9	0
4	0
88	0
27	0
3	0
11	1
10	0
71	0
4	0
9	0
7	0
3	0
3	0
19	0
31	0
15	1
8	0
68	1
489	0
6	0
3	0
6	1
39	0
3	0
6	1
5	0
20	1
13	0
5	0
9	0
7	0
7	0
13	0
3	0
9	1
5	0
13	0
3	0
3	0
12	0
3	1
61	0
3	0
32	0
8	0
7	1
6	0
16	0
3	0
3	0
12	0
67	0
15	0
14	0
4	0
6	0
5	0
7	0
10	0
4	0
1215	1
4	0
2	1
4	0
5	0
4	0
4	0
3	0
8	0
103	0
4	0
7	0
1416	2
6	0
3	0
7	0
5	0
3	0
3	0
7	1
7	0
13	0
6	1
6	1
46	0
6	0
9	1
4	1
3	0
4	1
9	0
12	0
7	0
5	1
16	1
11	1
9	1
3	0
2	1
4	1
7	0
51	1
9	0
3	1
5	1
4	0
6	0
6	0
8	0
6	0
3	0
14	0
11	0
4	0
84	0
6	0
14	0
4	0
432	0
9	1
15	35
2	35
8	0
6	1
6	0
5	0
9	0
3	1
90	0
3	0
2	1
13	0
9	0
9	0
45	0
22	0
27	0
6	0
3	0
16	0
23	0
88	1
7	0
17	0
9	1
50	0
8	0
3	0
3	0
6	1
35	0
15	1
4	0
11	1
32	1
12	0
4	1
3	1
10	0
4	0
7	0
19	0
16	1
23	0
6	0
5	0
546	2
7	0
5	0
7	0
107	1
18	9
2	9
16	1
24	1
34	1
159	1
13	0
34	0
5	0
43	0
8	0
14	1
80	0
22	0
9	0
25	0
14	0
46	0
10	0
16	1
15	0
149	0
23	0
4	0
39	0
9	0
3	0
6	0
3	0
8	0
8	0
14	0
50	0
22	1
3	0
14	0
12	0
9	0
8	1
194	0
11	0
5	0
39	0
4	0
109	0
46	0
6	0
5	0
71	0
912	1
18	0
69	0
5	0
32	0
6	0
8	1
222	1
5	1
22	1
4	1
4	0
10	0
10	0
49	0
4	0
6	0
36	0
28	0
8	0
99	0
4	0
11	1
126	0
3	0
5	0
4	0
15	0
267	1
3	0
24	0
10	1
12	0
13	0
4	0
55	0
18	0
229	0
5	0
20	0
70	0
3	0
53	0
58	1
89	0
3	115
7	115
13	1
8	1
3	0
13	0
14	0
10	0
11	0
445	1
189	0
40	0
6	0
7	0
46	0
1901	2
196	0
11	0
18	0
97	0
33	1
48	0
7	0
4	1
35	1
371	0
68	0
6	0
12	1
51	0
331	0
32	0
10	0
74	0
66	1
14	0
34	0
36	1
4	24
3	24
79	2
10	0
4	1
28	1
39	0
25	0
12	0
4	0
4	0
5	0
8	0
3	0
14	1
12	0
9	1
20	0
10	0
5	0
4	0
9	0
4	0
35	0
6	0
3	0
6	1
4	1
5	0
5	0
25	0
7	1
47	0
9	1
11	1
4	0
3	1
7	0
6	0
5	2
4	0
15	1
3	0
3	0
3	0
7	0
19	0
3	0
7	0
3	0
4	0
4	0
4	0
5	0
4	0
3	0
14	0
3	0
3	0
9	0
5	1
26	0
4	0
4	0
9	1
7	0
4	1
11	0
3	0
6	0
4	0
3	0
3	1
9	0
11	0
6	0
4	0
4	0
4	0
7	0
11	0
3	0
4	2
38	0
5	0
3	0
18	0
27	0
7	0
3	0
5	1
19	0
10	1
8	0
4	0
3	2
10	3
9	0
8	0
13	0
7	0
7	1
4	0
3	0
15	0
19	1
10	2
9	2
28	4
5	2
14	2
67	0
4	0
4	0
7	2
9	2
54	11
1	11
3	6
27	6
5	3
5	0
4	0
9	1
2	1
4	1
4	0
15	2
4	0
22	0
10	0
7	2
18	2
24	0
5	2
11	2
35	0
5	0
9	0
73	1
4	2
8	2
11	3
26	2
11	0
32	0
15	0
10	0
10	2
14	2
11	0
87	0
67	1
3	2
6	2
26	0
16	0
30	2
2	2
6	2
5	0
3	2
20	2
10	0
13	0
7	0
9	0
163	2
7	1
9	2
3	2
5	1
6	1
112	0
5	0
14	0
4	0
4	0
7	1
6	1
27	0
7	0
21	0
4	2
29	2
4	0
8	0
4	0
9	0
11	1
7	1
11	0
9	2
12	2
3	2
5	2
9	0
4	0
2	2
3	2
4	0
5	2
22	2
13	0
7	0
7	366
2	366
60	0
7	0
7	2
11	2
3	0
11	2
6	3
32	0
6	0
49	0
66	3
118	2
4	2
12	2
14	2
8	2
10	2
20	4
30	4
4	0
5	0
4	2
4	1
11	0
4	0
2	1
21	2
32	2
3	0
64	0
91	0
34	0
1	3
2	3
6	0
16	135
5	135
9	0
16	0
3	0
13	0
2	2
5	2
61	0
7	0
7	3
10	2
5	0
11	0
6	0
5	1
36	1
40	12
2	11
18	0
111	1
3	0
5	2
5	2
9	552
3	552
67	1
3	0
32	1
76	1
3	2
12	1
28	1
31	1
8	0
17	2
23	2
4	1
11	1
5	0
4	0
5	0
6	3
10	2
53	0
5	0
54	0
7	2
13	1
5	0
4	0
10	0
7	0
10	2
13	2
18	1
4	0
55	0
5	0
4	0
3	0
6	0
6	0
23	0
25	0
28	0
4	0
72	0
22	1
6	0
23	0
9	0
4	0
9	0
68	0
5	2
4	2
32	0
28	0
19	0
6	0
140	0
41	0
4	0
3	0
9	0
4	0
3	0
5	0
56	0
4	0
3	0
5	1
3	0
11	1
12	1
27	0
3	0
6	0
240	1
5	0
3	1
3	0
20	0
17	0
37	0
29	1
7	0
7	1
5	0
17	1
20	0
35	0
5	0
5	0
14	0
3	1
8	0
7	1
10	0
78	0
5	0
18	0
5	0
8	0
12	0
12	0
4	1
6	0
9	1
3	0
10	1
4	0
44	0
5	0
11	0
7	0
104	0
5	0
7	0
7	0
12	0
22	0
20	0
59	1
8	0
5	0
89	0
9	1
2	1
11	0
3	81
6	81
14	0
3	0
49	1
23	0
50	0
4	0
7	0
4	0
5	0
3	0
8	1
6	0
46	0
6	0
6	1
33	0
19	0
5	0
5	0
3	0
4	0
3	0
6	1
4	2
3	1
3	1
5	0
5	0
4	0
5	0
7	1
4	0
4	1
4	1
4	1
4	0
3	0
3	0
3	0
3	0
4	0
3	1
3	0
5	0
5	0
8	2
3	0
7	0
3	0
5	0
3	0
4	0
5	0
7	1
3	0
4	0
15	0
4	0
3	1
4	0
5	1
14	0
3	0
4	0
4	0
4	1
6	0
9	1
13	0
4	0
5	0
4	0
6	0
5	0
5	0
2	1
7	0
3	0
6	0
6	1
5	1
5	1
3	1
3	0
5	0
3	1
3	0
8	0
4	0
3	0
4	1
5	0
3	0
3	0
3	0
4	0
4	0
3	0
3	2
3	0
6	1
8	0
4	0
3	0
6	0
4	0
10	0
4	0
6	0
20	8
7	0
5	8
16	1
8	2
6	2
4	0
8	1
3	0
8	0
4	0
6	0
6	0
4	1
9	1
62	0
8	120
2	120
2	2
3	2
6	1
2	2
31	0
3	2
65	4
6	2
6	0
5	1
4	0
12	0
3	2
6	2
18	1
4	0
8	0
24	0
15	0
5	0
16	1
9	0
2	2
13	3
9	0
7	1
3	1
6	0
7	0
8	0
10	0
8	0
2	1
8	1
5	0
4	1
3	1
38	0
20	0
4	0
4	2
11	0
18	0
8	1
3	1
63	1
14	1
4	0
4	0
6	0
23	0
11	1
90	0
5	0
5	0
16	0
3	175
5	171
3	4
144	0
20	0
3	0
7	1
4	2
4	0
4	0
8	0
10	1
8	0
4	1
13	1
5	1
5	0
13	0
4	1
8	1
9	0
77	1
34	2
15	0
1	35
4	35
6	0
6	0
2	146
14	146
52	0
9	0
16	0
5	2
3	0
4	0
14	0
10	0
26	0
9	0
4	0
17	0
3	1
6	1
24	0
8	0
36	1
47	0
20	0
6	0
8	0
12	10
2	9
7	0
167	1
4	0
5	0
11	0
152	0
7	0
12	0
6	0
153	0
5	1
4	0
4	0
11	0
24	0
15	1
3	0
11	1
11	0
4	1
3	0
38	0
10	0
111	1
3	0
91	1
3	0
4	0
5	0
18	0
